X,Y,ea_id,LAT_DD_MOD,LON_DD_MOD,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
35.2576,-14.4265,30101280,-14.42650,35.25760,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.2576,-14.4265,30101280,-14.42650,35.25760,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
34.488563,-14.074646,30101280,-14.07465,34.48856,MW2012C3020515,2012,MW,Malawi,Central,Salima,,MW15,Southern Lakeshore,10922615,3
35.2576,-14.4265,30101280,-14.42650,35.25760,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.2576,-14.4265,30101280,-14.42650,35.25760,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2576,-14.4265,30101280,-14.42650,35.25760,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
33.730771,-13.917987,30102540,-13.91799,33.73077,MW2012C3020603,2012,MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,10921103,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.195392,-14.865,30102540,-14.86500,35.19539,MW2012C3031206,2012,MW,Malawi,Southern,Balaka,,MW06,Middle Shire Valley,10920106,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.0315,-14.7688,30102540,-14.76880,35.03150,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.181283,-14.427132,30104708,-14.42713,35.18128,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.885878,-16.44548,30102028,-16.44548,34.88588,MW2012C3031005,2012,MW,Malawi,Southern,Chikwawa,,MW05,Lower Shire,10920305,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1033,-14.63,30102028,-14.63000,35.10330,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.4255,-14.3252,30104708,-14.32520,35.42550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
33.955719,-11.193366,30105448,-11.19337,33.95572,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.422701,-14.335268,30103074,-14.33527,35.42270,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
34.785003,-16.06803,30103074,-16.06803,34.78500,MW2012C3031005,2012,MW,Malawi,Southern,Chikwawa,,MW05,Lower Shire,10920305,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
34.8262,-14.4791,30103074,-14.47910,34.82620,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.09312,-14.40563,30105325,-14.40563,35.09312,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
35.527267,-14.562008,30105325,-14.56201,35.52727,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.11627,-13.860156,30105325,-13.86016,35.11627,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6096,-14.4717,30105448,-14.47170,35.60960,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.525496,-14.64553,30105325,-14.64553,35.52550,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.635948,-15.798203,30105325,-15.79820,35.63595,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.6063,-14.4912,30105325,-14.49120,35.60630,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.54484,-14.355967,30105325,-14.35597,35.54484,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.428865,-14.217454,30107624,-14.21745,35.42887,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.4117,-14.1066,30107624,-14.10660,35.41170,MW2012C3030114,2012,MW,Malawi,Southern,Mangochi,,MW14,Shire Highlands,10921314,3
35.022521,-13.697323,30108401,-13.69732,35.02252,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.079993,-15.774544,30108401,-15.77454,35.07999,MW2012C3030519,2012,MW,Malawi,Southern,Blantyre,,MW19,Blantyre,10920219,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.259202,-14.233135,30109724,-14.23314,35.25920,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.1065,-13.8451,30108401,-13.84510,35.10650,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.166864,-13.981019,30109724,-13.98102,35.16686,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.024294,-15.770697,30202252,-15.77070,35.02429,MW2012C3030519,2012,MW,Malawi,Southern,Blantyre,,MW19,Blantyre,10920219,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.2154,-14.1404,30109724,-14.14040,35.21540,MW2012C3030115,2012,MW,Malawi,Southern,Mangochi,,MW15,Southern Lakeshore,10921315,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.4605,-15.0513,30206341,-15.05130,35.46050,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,,MW04,Lake Chilwa - Phalombe Plain,10921204,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.4605,-15.0513,30206341,-15.05130,35.46050,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,,MW04,Lake Chilwa - Phalombe Plain,10921204,3
35.3381,-15.175,30202252,-15.17500,35.33810,MW2012C3030214,2012,MW,Malawi,Southern,Machinga,,MW14,Shire Highlands,10921214,3
35.4605,-15.0513,30206341,-15.05130,35.46050,MW2012C3030204,2012,MW,Malawi,Southern,Machinga,,MW04,Lake Chilwa - Phalombe Plain,10921204,3
